,Unnamed: 0,Group,Timestamp,Count,Date,Time
4160,4160,106,6/7/2014 9:05,172,6/7/2014,9:05:00
4170,4170,106,6/7/2014 9:15,222,6/7/2014,9:15:00
4180,4180,106,6/7/2014 9:25,34,6/7/2014,9:25:00
4190,4190,106,6/7/2014 9:35,187,6/7/2014,9:35:00
4200,4200,108,6/7/2014 8:44,19,6/7/2014,8:44:00
4210,4210,108,6/7/2014 8:54,145,6/7/2014,8:54:00
4220,4220,108,6/7/2014 9:04,197,6/7/2014,9:04:00
4230,4230,108,6/7/2014 9:14,151,6/7/2014,9:14:00
4240,4240,108,6/7/2014 9:24,219,6/7/2014,9:24:00
4250,4250,108,6/7/2014 9:34,161,6/7/2014,9:34:00
4260,4260,109,6/7/2014 8:04,39,6/7/2014,8:04:00
4270,4270,109,6/7/2014 8:14,140,6/7/2014,8:14:00
4280,4280,109,6/7/2014 8:24,207,6/7/2014,8:24:00
4290,4290,109,6/7/2014 8:34,305,6/7/2014,8:34:00
4300,4300,109,6/7/2014 8:44,206,6/7/2014,8:44:00
4310,4310,109,6/7/2014 8:54,217,6/7/2014,8:54:00
4320,4320,109,6/7/2014 9:04,245,6/7/2014,9:04:00
4330,4330,109,6/7/2014 9:14,219,6/7/2014,9:14:00
4340,4340,109,6/7/2014 9:24,351,6/7/2014,9:24:00
4350,4350,109,6/7/2014 9:34,255,6/7/2014,9:34:00
4360,4360,110,6/7/2014 9:21,20,6/7/2014,9:21:00
4370,4370,110,6/7/2014 9:31,11,6/7/2014,9:31:00
4380,4380,111,6/7/2014 8:03,1,6/7/2014,8:03:00
4390,4390,111,6/7/2014 8:14,7,6/7/2014,8:14:00
4400,4400,111,6/7/2014 8:24,55,6/7/2014,8:24:00
4410,4410,111,6/7/2014 8:34,65,6/7/2014,8:34:00
4420,4420,111,6/7/2014 8:44,35,6/7/2014,8:44:00
4430,4430,111,6/7/2014 8:54,52,6/7/2014,8:54:00
4440,4440,111,6/7/2014 9:04,70,6/7/2014,9:04:00
4450,4450,111,6/7/2014 9:14,88,6/7/2014,9:14:00
4460,4460,111,6/7/2014 9:24,88,6/7/2014,9:24:00
4470,4470,111,6/7/2014 9:35,103,6/7/2014,9:35:00
4480,4480,112,6/7/2014 8:57,12,6/7/2014,8:57:00
4490,4490,112,6/7/2014 9:07,12,6/7/2014,9:07:00
4500,4500,113,6/7/2014 8:06,21,6/7/2014,8:06:00
4510,4510,113,6/7/2014 8:16,140,6/7/2014,8:16:00
4520,4520,113,6/7/2014 8:26,92,6/7/2014,8:26:00
4530,4530,113,6/7/2014 8:36,136,6/7/2014,8:36:00
4540,4540,113,6/7/2014 8:46,200,6/7/2014,8:46:00
4550,4550,113,6/7/2014 8:56,176,6/7/2014,8:56:00
4560,4560,113,6/7/2014 9:06,169,6/7/2014,9:06:00
4570,4570,113,6/7/2014 9:16,173,6/7/2014,9:16:00
4580,4580,113,6/7/2014 9:26,207,6/7/2014,9:26:00
4590,4590,113,6/7/2014 9:36,62,6/7/2014,9:36:00
4600,4600,118,6/7/2014 8:29,74,6/7/2014,8:29:00
4610,4610,118,6/7/2014 8:39,401,6/7/2014,8:39:00
4620,4620,118,6/7/2014 8:49,393,6/7/2014,8:49:00
4630,4630,118,6/7/2014 8:59,313,6/7/2014,8:59:00
4640,4640,118,6/7/2014 9:09,105,6/7/2014,9:09:00
4650,4650,118,6/7/2014 9:19,239,6/7/2014,9:19:00
4660,4660,118,6/7/2014 9:29,267,6/7/2014,9:29:00
4670,4670,118,6/7/2014 9:39,176,6/7/2014,9:39:00
4680,4680,119,6/7/2014 8:08,90,6/7/2014,8:08:00
4690,4690,119,6/7/2014 8:18,258,6/7/2014,8:18:00
4700,4700,119,6/7/2014 8:28,184,6/7/2014,8:28:00
4710,4710,119,6/7/2014 8:38,146,6/7/2014,8:38:00
4720,4720,119,6/7/2014 8:48,109,6/7/2014,8:48:00
4730,4730,119,6/7/2014 8:58,133,6/7/2014,8:58:00
4740,4740,119,6/7/2014 9:08,101,6/7/2014,9:08:00
4750,4750,119,6/7/2014 9:18,93,6/7/2014,9:18:00
4760,4760,119,6/7/2014 9:28,137,6/7/2014,9:28:00
4770,4770,119,6/7/2014 9:38,87,6/7/2014,9:38:00
4780,4780,120,6/7/2014 8:23,88,6/7/2014,8:23:00
4790,4790,120,6/7/2014 8:33,601,6/7/2014,8:33:00
4800,4800,120,6/7/2014 8:43,502,6/7/2014,8:43:00
4810,4810,120,6/7/2014 8:53,411,6/7/2014,8:53:00
4820,4820,120,6/7/2014 9:03,471,6/7/2014,9:03:00
4830,4830,120,6/7/2014 9:13,414,6/7/2014,9:13:00
4840,4840,120,6/7/2014 9:23,219,6/7/2014,9:23:00
4850,4850,120,6/7/2014 9:33,393,6/7/2014,9:33:00
4860,4860,123,6/7/2014 8:03,8,6/7/2014,8:03:00
4870,4870,123,6/7/2014 8:13,50,6/7/2014,8:13:00
4880,4880,123,6/7/2014 8:23,125,6/7/2014,8:23:00
4890,4890,123,6/7/2014 8:33,153,6/7/2014,8:33:00
4900,4900,123,6/7/2014 8:43,90,6/7/2014,8:43:00
4910,4910,123,6/7/2014 8:53,109,6/7/2014,8:53:00
4920,4920,123,6/7/2014 9:03,201,6/7/2014,9:03:00
4930,4930,123,6/7/2014 9:13,194,6/7/2014,9:13:00
4940,4940,123,6/7/2014 9:23,172,6/7/2014,9:23:00
4950,4950,123,6/7/2014 9:33,104,6/7/2014,9:33:00
4960,4960,124,6/7/2014 8:10,18,6/7/2014,8:10:00
4970,4970,124,6/7/2014 8:20,66,6/7/2014,8:20:00
4980,4980,124,6/7/2014 8:30,107,6/7/2014,8:30:00
4990,4990,124,6/7/2014 8:40,24,6/7/2014,8:40:00
5000,5000,124,6/7/2014 8:50,48,6/7/2014,8:50:00
5010,5010,124,6/7/2014 9:00,94,6/7/2014,9:00:00
5020,5020,124,6/7/2014 9:10,111,6/7/2014,9:10:00
5030,5030,124,6/7/2014 9:20,427,6/7/2014,9:20:00
5040,5040,124,6/7/2014 9:30,214,6/7/2014,9:30:00
5050,5050,124,6/7/2014 9:40,135,6/7/2014,9:40:00
5060,5060,127,6/7/2014 8:09,102,6/7/2014,8:09:00
5070,5070,127,6/7/2014 8:19,217,6/7/2014,8:19:00
5080,5080,127,6/7/2014 8:29,173,6/7/2014,8:29:00
5090,5090,127,6/7/2014 8:39,216,6/7/2014,8:39:00
5100,5100,127,6/7/2014 8:49,190,6/7/2014,8:49:00
5110,5110,127,6/7/2014 8:59,87,6/7/2014,8:59:00
5120,5120,127,6/7/2014 9:09,161,6/7/2014,9:09:00
5130,5130,127,6/7/2014 9:19,119,6/7/2014,9:19:00
5140,5140,127,6/7/2014 9:29,132,6/7/2014,9:29:00
5150,5150,127,6/7/2014 9:39,127,6/7/2014,9:39:00
5160,5160,128,6/7/2014 8:50,72,6/7/2014,8:50:00
5170,5170,128,6/7/2014 9:00,200,6/7/2014,9:00:00
5180,5180,128,6/7/2014 9:10,111,6/7/2014,9:10:00
5190,5190,128,6/7/2014 9:20,186,6/7/2014,9:20:00
5200,5200,128,6/7/2014 9:30,103,6/7/2014,9:30:00
5210,5210,128,6/7/2014 9:40,106,6/7/2014,9:40:00
5220,5220,131,6/7/2014 9:30,251,6/7/2014,9:30:00
5230,5230,132,6/7/2014 8:03,65,6/7/2014,8:03:00
5240,5240,132,6/7/2014 8:13,161,6/7/2014,8:13:00
5250,5250,132,6/7/2014 8:23,267,6/7/2014,8:23:00
5260,5260,132,6/7/2014 8:33,270,6/7/2014,8:33:00
5270,5270,132,6/7/2014 8:43,128,6/7/2014,8:43:00
5280,5280,132,6/7/2014 8:53,195,6/7/2014,8:53:00
5290,5290,132,6/7/2014 9:03,154,6/7/2014,9:03:00
5300,5300,132,6/7/2014 9:13,200,6/7/2014,9:13:00
5310,5310,132,6/7/2014 9:23,99,6/7/2014,9:23:00
5320,5320,132,6/7/2014 9:33,176,6/7/2014,9:33:00
5330,5330,133,6/7/2014 8:03,35,6/7/2014,8:03:00
5340,5340,133,6/7/2014 8:13,86,6/7/2014,8:13:00
5350,5350,133,6/7/2014 8:23,8,6/7/2014,8:23:00
5360,5360,133,6/7/2014 8:33,150,6/7/2014,8:33:00
5370,5370,133,6/7/2014 8:43,88,6/7/2014,8:43:00
5380,5380,133,6/7/2014 8:53,215,6/7/2014,8:53:00
5390,5390,133,6/7/2014 9:03,257,6/7/2014,9:03:00
5400,5400,133,6/7/2014 9:13,103,6/7/2014,9:13:00
5410,5410,133,6/7/2014 9:23,81,6/7/2014,9:23:00
5420,5420,133,6/7/2014 9:33,87,6/7/2014,9:33:00
5430,5430,134,6/7/2014 8:03,38,6/7/2014,8:03:00
5440,5440,134,6/7/2014 8:13,273,6/7/2014,8:13:00
5450,5450,134,6/7/2014 8:23,155,6/7/2014,8:23:00
5460,5460,134,6/7/2014 8:33,279,6/7/2014,8:33:00
5470,5470,134,6/7/2014 8:43,170,6/7/2014,8:43:00
5480,5480,134,6/7/2014 8:53,157,6/7/2014,8:53:00
5490,5490,134,6/7/2014 9:03,165,6/7/2014,9:03:00
5500,5500,134,6/7/2014 9:13,194,6/7/2014,9:13:00
5510,5510,134,6/7/2014 9:23,314,6/7/2014,9:23:00
5520,5520,134,6/7/2014 9:33,196,6/7/2014,9:33:00
5530,5530,137,6/7/2014 8:11,55,6/7/2014,8:11:00
5540,5540,137,6/7/2014 8:23,97,6/7/2014,8:23:00
5550,5550,137,6/7/2014 8:33,44,6/7/2014,8:33:00
5560,5560,137,6/7/2014 8:43,46,6/7/2014,8:43:00
5570,5570,137,6/7/2014 8:53,35,6/7/2014,8:53:00
5580,5580,137,6/7/2014 9:03,94,6/7/2014,9:03:00
5590,5590,137,6/7/2014 9:13,100,6/7/2014,9:13:00
5600,5600,137,6/7/2014 9:23,8,6/7/2014,9:23:00
5610,5610,137,6/7/2014 9:33,130,6/7/2014,9:33:00
5620,5620,138,6/7/2014 8:47,4,6/7/2014,8:47:00
5630,5630,138,6/7/2014 8:57,100,6/7/2014,8:57:00
5640,5640,138,6/7/2014 9:07,488,6/7/2014,9:07:00
5650,5650,138,6/7/2014 9:17,134,6/7/2014,9:17:00
5660,5660,138,6/7/2014 9:27,208,6/7/2014,9:27:00
5670,5670,138,6/7/2014 9:37,210,6/7/2014,9:37:00
5680,5680,139,6/7/2014 8:07,64,6/7/2014,8:07:00
5690,5690,139,6/7/2014 8:17,47,6/7/2014,8:17:00
5700,5700,139,6/7/2014 8:27,136,6/7/2014,8:27:00
5710,5710,139,6/7/2014 8:37,123,6/7/2014,8:37:00
5720,5720,139,6/7/2014 8:47,150,6/7/2014,8:47:00
5730,5730,139,6/7/2014 8:57,166,6/7/2014,8:57:00
5740,5740,139,6/7/2014 9:07,172,6/7/2014,9:07:00
5750,5750,139,6/7/2014 9:17,123,6/7/2014,9:17:00
5760,5760,139,6/7/2014 9:27,119,6/7/2014,9:27:00
5770,5770,139,6/7/2014 9:37,22,6/7/2014,9:37:00
5780,5780,140,6/7/2014 8:29,8,6/7/2014,8:29:00
5790,5790,140,6/7/2014 8:39,691,6/7/2014,8:39:00
5800,5800,140,6/7/2014 8:49,377,6/7/2014,8:49:00
5810,5810,140,6/7/2014 8:59,216,6/7/2014,8:59:00
5820,5820,140,6/7/2014 9:09,328,6/7/2014,9:09:00
5830,5830,140,6/7/2014 9:19,204,6/7/2014,9:19:00
5840,5840,140,6/7/2014 9:29,388,6/7/2014,9:29:00
5850,5850,140,6/7/2014 9:39,178,6/7/2014,9:39:00
5860,5860,141,6/7/2014 8:11,139,6/7/2014,8:11:00
5870,5870,141,6/7/2014 8:21,100,6/7/2014,8:21:00
5880,5880,141,6/7/2014 8:31,160,6/7/2014,8:31:00
5890,5890,141,6/7/2014 8:41,181,6/7/2014,8:41:00
5900,5900,141,6/7/2014 8:51,176,6/7/2014,8:51:00
5910,5910,141,6/7/2014 9:01,238,6/7/2014,9:01:00
5920,5920,141,6/7/2014 9:11,140,6/7/2014,9:11:00
5930,5930,141,6/7/2014 9:21,152,6/7/2014,9:21:00
5940,5940,141,6/7/2014 9:31,117,6/7/2014,9:31:00
5950,5950,142,6/7/2014 8:02,1,6/7/2014,8:02:00
5960,5960,142,6/7/2014 8:12,34,6/7/2014,8:12:00
5970,5970,142,6/7/2014 8:22,122,6/7/2014,8:22:00
5980,5980,142,6/7/2014 8:32,100,6/7/2014,8:32:00
5990,5990,142,6/7/2014 8:42,85,6/7/2014,8:42:00
6000,6000,142,6/7/2014 8:52,45,6/7/2014,8:52:00
6010,6010,142,6/7/2014 9:02,106,6/7/2014,9:02:00
6020,6020,142,6/7/2014 9:12,62,6/7/2014,9:12:00
6030,6030,142,6/7/2014 9:22,66,6/7/2014,9:22:00
6040,6040,142,6/7/2014 9:32,79,6/7/2014,9:32:00
6050,6050,145,6/7/2014 8:01,30,6/7/2014,8:01:00
6060,6060,145,6/7/2014 8:11,55,6/7/2014,8:11:00
6070,6070,145,6/7/2014 8:21,73,6/7/2014,8:21:00
6080,6080,145,6/7/2014 8:31,85,6/7/2014,8:31:00
6090,6090,145,6/7/2014 8:41,95,6/7/2014,8:41:00
6100,6100,145,6/7/2014 8:51,151,6/7/2014,8:51:00
6110,6110,145,6/7/2014 9:01,486,6/7/2014,9:01:00
6120,6120,145,6/7/2014 9:11,266,6/7/2014,9:11:00
6130,6130,145,6/7/2014 9:21,172,6/7/2014,9:21:00
6140,6140,145,6/7/2014 9:31,171,6/7/2014,9:31:00
6150,6150,146,6/7/2014 8:09,1,6/7/2014,8:09:00
6160,6160,146,6/7/2014 8:19,17,6/7/2014,8:19:00
6170,6170,146,6/7/2014 8:29,10,6/7/2014,8:29:00
6180,6180,146,6/7/2014 8:39,30,6/7/2014,8:39:00
6190,6190,146,6/7/2014 8:49,443,6/7/2014,8:49:00
6200,6200,146,6/7/2014 8:59,139,6/7/2014,8:59:00
6210,6210,146,6/7/2014 9:09,94,6/7/2014,9:09:00
6220,6220,146,6/7/2014 9:19,217,6/7/2014,9:19:00
6230,6230,146,6/7/2014 9:29,240,6/7/2014,9:29:00
6240,6240,146,6/7/2014 9:39,60,6/7/2014,9:39:00
